fips,state,county,latitude,longitude,total_population,area_per_square_mile,population_density_per_square_mile
32005,Nevada,Douglas,38.9121974707118,-119.616402695258,47426,709.721194807522,66.8234235457235
32007,Nevada,Elko,41.1457932401111,-115.357754214297,52029,17169.2098473061,3.0303665959423
32009,Nevada,Esmeralda,37.784663740988,-117.632323700137,1069,3581.88757299967,0.298445994804008
32011,Nevada,Eureka,39.9838789837681,-116.268599112433,1730,4175.6770098554,0.414304074744495
32013,Nevada,Humboldt,41.4068447998504,-118.112019575643,17091,9640.78673770236,1.77278063139412
32015,Nevada,Lander,39.9336713861223,-117.038040790882,5907,5490.11602117592,1.07593354625223
32017,Nevada,Lincoln,37.6433460205372,-114.877543351957,5155,10633.3812210929,0.484794054949736
32019,Nevada,Lyon,39.0202886617392,-119.189134429091,51897,2001.23356936846,25.9325052279517
32021,Nevada,Mineral,38.5387637326451,-118.435094782422,4519,3752.84009568634,1.20415468945621
32023,Nevada,Nye,38.0422593013605,-116.471922793645,43198,18181.9057015926,2.37587856350042
32027,Nevada,Pershing,40.4404166294892,-118.404432203558,6690,6036.58582625957,1.1082423397176
32029,Nevada,Storey,39.4465398442025,-119.529170551582,3941,262.92086348338,14.9893011447877
32031,Nevada,Washoe,40.6654754570231,-119.664257733133,439914,6302.3812469323,69.8012358763807
32033,Nevada,White Pine,39.4420968240765,-114.901595425876,9893,8874.59469835348,1.11475513375675
32510,Nevada,Carson City,39.1511574338094,-119.747438762386,54412,144.660684215812,376.135370124653
33001,New Hampshire,Belknap,43.5179171323452,-71.4226612936377,60392,401.59657055854,150.379770215684
33003,New Hampshire,Carroll,43.8738215095375,-71.2030960387598,47416,932.004105027284,50.8753123985564
33005,New Hampshire,Cheshire,42.9193526032691,-72.2512088702181,76320,706.697538153246,107.995282110987
33007,New Hampshire,Coos,44.6895793551475,-71.3056356174222,32219,1794.5653966188,17.9536505388463
33009,New Hampshire,Grafton,43.9406556883003,-71.8207659418465,89164,1708.5848055612,52.1858790443318
33011,New Hampshire,Hillsborough,42.9153416126458,-71.7160830583713,404948,876.403937098318,462.056345092128
33013,New Hampshire,Merrimack,43.2974732747204,-71.6802408774351,147715,932.756415507836,158.363960348187
33015,New Hampshire,Rockingham,42.9875859501221,-71.1254408129143,300365,695.117643803544,432.10671269465
33017,New Hampshire,Strafford,43.2969658522021,-71.028842545479,125913,367.46438927658,342.653611273415
33019,New Hampshire,Sullivan,43.3613575400024,-72.2221470235546,43051,537.509552572044,80.0934602817682
34001,New Jersey,Atlantic,39.4777467604974,-74.6609780340645,274026,555.59405017265,493.212625143928
34003,New Jersey,Bergen,40.9596320622648,-74.0742327029423,930310,232.760950542884,3996.84740000492
34005,New Jersey,Burlington,39.8776921433626,-74.6680417101671,450236,798.909288847718,563.563356046822
34007,New Jersey,Camden,39.8035257005695,-74.9597537272375,511145,221.34732484185,2309.24408219167
34009,New Jersey,Cape May,39.1490055649093,-74.800204618749,95404,252.126510641166,378.397336152333
34011,New Jersey,Cumberland,39.3738503032602,-75.1107572982805,155744,483.52611572531,322.100492475732
34013,New Jersey,Essex,40.7872264787814,-74.2470092078674,792586,126.117713656326,6284.49388291178
34015,New Jersey,Gloucester,39.7172626875835,-75.1414160817647,291286,321.957475506352,904.734389353395
34017,New Jersey,Hudson,40.7349792369611,-74.0777546724742,668526,46.249899501378,14454.6476253442
34019,New Jersey,Hunterdon,40.5672971364993,-74.912264915974,125708,427.82805665357,293.828322020944
34021,New Jersey,Mercer,40.2834521068779,-74.7017531924746,371101,224.36305366376,1654.02009796206
34023,New Jersey,Middlesex,40.4391634955554,-74.411699009158,831852,309.253340163906,2689.8723213761
34025,New Jersey,Monmouth,40.2604896984602,-74.2209724243785,627532,468.390086047704,1339.76362585968
34027,New Jersey,Morris,40.8619933299344,-74.5445083211191,498215,460.549304624726,1081.78428454249
34029,New Jersey,Ocean,39.8851332860714,-74.2809084126895,586166,628.827316904186,932.157341519109
34031,New Jersey,Passaic,41.034460850725,-74.3008417795028,507204,186.004402591678,2726.83868195006
34033,New Jersey,Salem,39.5876867431507,-75.3490341044025,64504,331.84049519558,194.382545029601
34035,New Jersey,Somerset,40.5634978528684,-74.6163515685529,331686,301.862390350946,1098.79869305474
34037,New Jersey,Sussex,41.1392581424491,-74.6908973479931,144694,518.74848303141,278.929008436713
34039,New Jersey,Union,40.6600321372395,-74.3085091460059,550436,102.770462011168,5355.97475410964
34041,New Jersey,Warren,40.8571347660484,-74.9972772447109,107095,356.507904868628,300.400071183454
35001,New Mexico,Bernalillo,35.0513680840324,-106.670163072867,674777,1161.03913420438,581.183682893171
35003,New Mexico,Catron,33.915248805011,-108.404594047504,3547,6924.18339508916,0.512262572726719
35005,New Mexico,Chaves,33.3632838547696,-104.466915890226,65610,6065.23258075154,10.8173922642667
35006,New Mexico,Cibola,34.9125086992365,-107.999770543918,27373,4539.88001793189,6.02945449921154
35007,New Mexico,Colfax,36.6061445917708,-104.646848330397,12716,3757.97327042477,3.3837388094468
35009,New Mexico,Curry,34.5742391442357,-103.347006829413,50544,1405.45421106748,35.9627511177404
35011,New Mexico,De Baca,34.3424654633065,-104.412037637606,1977,2323.08373091273,0.851023996118833
35013,New Mexico,Dona Ana,32.3526524735502,-106.83279166483,213825,3808.16323041098,56.1491162701353
35015,New Mexico,Eddy,32.4714907684258,-104.304316985908,56369,4176.36381311232,13.4971478832905
35017,New Mexico,Grant,32.7389218251716,-108.382420824806,28879,3961.18220786547,7.29050028111729
35019,New Mexico,Guadalupe,34.8633164809092,-104.790667062673,4469,3029.76925086902,1.47502982239264
35021,New Mexico,Harding,35.8579267068199,-103.820277617954,565,2125.47726553891,0.265822650357422
35023,New Mexico,Hidalgo,31.914041907082,-108.714778913117,4531,3438.45803910379,1.31774183324947
35025,New Mexico,Lea,32.7921068136869,-103.412481368165,68930,4391.42453793112,15.6965010794593
35027,New Mexico,Lincoln,33.7453010247575,-105.45930174488,19726,4831.11290863936,4.08311715603344
35028,New Mexico,Los Alamos,35.8693713379404,-106.307380510302,17895,109.183716231586,163.898066649824
35029,New Mexico,Luna,32.1822506569287,-107.749858890712,24627,2965.24201859805,8.30522427698617
35031,New Mexico,McKinley,35.5806712663503,-108.261806037339,74346,5450.52435375294,13.640155547385
35033,New Mexico,Mora,36.0103368714595,-104.94538315207,4598,1927.68218393267,2.38524796168402
35035,New Mexico,Otero,32.6131999544004,-105.741471893499,65333,6612.55344846599,9.88014698242723
35037,New Mexico,Quay,35.1043131751731,-103.549765325888,8555,2873.88686530654,2.97680472508353
35039,New Mexico,Rio Arriba,36.509568975281,-106.693123281802,39924,5860.91886919484,6.81190115253799
35041,New Mexico,Roosevelt,34.021174880916,-103.480058063049,19618,2446.04257808319,8.02030192596786
35043,New Mexico,Sandoval,35.6885519350623,-106.86607443444,138117,3708.99597728355,37.2383795630742
35045,New Mexico,San Juan,36.5085297561058,-108.320632353197,122537,5513.15850050466,22.2262791807606
35047,New Mexico,San Miguel,35.4804901127056,-104.815950674319,28350,4722.05529988471,6.00374163358319
35049,New Mexico,Santa Fe,35.5065053639577,-105.976545166585,147320,1907.96114898944,77.2133122721229
35051,New Mexico,Sierra,33.1305015012093,-107.192417072961,11442,4181.00901206585,2.7366599705908
35053,New Mexico,Socorro,34.0071816295195,-106.930248620043,17324,6646.20499878139,2.60660030847325
35055,New Mexico,Taos,36.5783282608605,-105.630967045224,32961,2202.37178965938,14.9661379403601
35057,New Mexico,Torrance,34.6404663667927,-105.850823295351,15599,3345.21726016978,4.66307530626824
35059,New Mexico,Union,36.4816088567835,-103.47100886098,4292,3823.90361744104,1.1224132272644
35061,New Mexico,Valencia,34.7155059137121,-106.808996945307,75993,1065.70998051782,71.3073926201532
36001,New York,Albany,42.6001853701771,-73.9735569795398,307891,522.814401957382,588.910708747266
36003,New York,Allegany,42.2574114900441,-78.027589078256,47700,1029.29973759005,46.3421861076953
36005,New York,Bronx,40.8500128543728,-73.8664936498334,1436785,42.050624033422,34167.9828308383
36007,New York,Broome,42.160258408289,-75.8196242553319,197381,705.78950617236,279.65986781305
36009,New York,Cattaraugus,42.2486145592818,-78.678838167394,78506,1308.35954652622,60.0033837857786
36011,New York,Cayuga,42.9175062078873,-76.5545096013885,78783,691.582235975408,113.917038208601
36013,New York,Chautauqua,42.2281664538379,-79.3663296809817,131748,1060.22602516255,124.26406905056
36015,New York,Chemung,42.1412645331032,-76.7600292212066,87742,407.352530139586,215.395740809401
36017,New York,Chenango,42.4935128377565,-75.611593929346,49286,893.586103514068,55.1552892398176
36019,New York,Clinton,44.7461889899889,-73.6781654515424,81505,1037.752214234,78.5399432369909
36021,New York,Columbia,42.2500897291434,-73.6317981054581,61860,634.666105402884,97.4685735907253
36023,New York,Cortland,42.5950221954432,-76.0702808407992,48713,498.772655903458,97.6657389362356
36025,New York,Delaware,42.1980777591053,-74.9664709665667,46480,1442.45891130633,32.2227549330375
36027,New York,Dutchess,41.7651551171361,-73.7428613903428,295905,795.631967040462,371.911904320144
36029,New York,Erie,42.7639610485089,-78.7323181973337,922129,1042.6971959078,884.36892668266
36031,New York,Essex,44.1171980160638,-73.7726068574207,38598,1794.11330245106,21.5136914414874
36033,New York,Franklin,44.5928696665463,-74.3038364811783,51007,1629.20854056516,31.3078398068709
36035,New York,Fulton,43.1138440305831,-74.4221582361324,54297,495.459476031258,109.589184639138
36037,New York,Genesee,43.000939316713,-78.1937595346268,59053,492.935648879388,119.798598730377
36039,New York,Greene,42.2765222235322,-74.1227225667166,48069,647.161199331,74.2767026973977
36041,New York,Hamilton,43.6611391657021,-74.4973780552968,4697,1717.37701798817,2.73498477666967
36043,New York,Herkimer,43.419718418771,-74.9625257578609,63558,1411.5138336939,45.0282515713432
36045,New York,Jefferson,44.0501462496529,-75.9180152429975,117966,1268.69752089409,92.9819740775293
36047,New York,Kings,40.6395461104261,-73.938529853474,2606852,69.812633128328,37340.6915508851
36049,New York,Lewis,43.7846653611172,-75.4488506252884,27107,1274.64128820997,21.266375293764
36051,New York,Livingston,42.7280706626983,-77.7754963129972,64622,631.761954653546,102.288527385981
36053,New York,Madison,42.9127759380799,-75.6696505746796,72089,654.864343113018,110.082341111003
36055,New York,Monroe,43.1464542926241,-77.6960923806143,749236,657.209815079212,1140.02557906062
36057,New York,Montgomery,42.9023004645777,-74.4397174309243,49667,403.116639460664,123.207516480714
36059,New York,Nassau,40.7328038776364,-73.5864086590998,1356801,284.807778908528,4763.91833537582
36061,New York,New York,40.7796232969769,-73.9665662686775,1634989,22.65543253715,72167.635613179
36063,New York,Niagara,43.2000697638312,-78.7452518310679,213374,522.352421261832,408.486667841145
36065,New York,Oneida,43.2417457739313,-75.4358514263582,232858,1212.33015825247,192.074740049077
36067,New York,Onondaga,43.0058212817069,-76.1946391170093,468050,778.409056052856,601.290537873982
36069,New York,Ontario,42.8528571192269,-77.2998223705361,109450,644.062328462716,169.936969083786
36071,New York,Orange,41.4021415380144,-74.3055451923023,376242,812.315541410716,463.172229041187
36073,New York,Orleans,43.2520858758021,-78.2312160552618,41938,391.262967132598,107.186223902932
36075,New York,Oswego,43.4269325155996,-76.1413625458372,120513,951.64339098016,126.636722476342
36077,New York,Otsego,42.6337625547006,-75.0325983839573,60979,1001.72701731726,60.8738697727339
36079,New York,Putnam,41.4266712216887,-73.749481819259,99408,230.311453431442,431.624213728438
36081,New York,Queens,40.7022922009427,-73.8202728904881,2310011,108.768046154324,21237.9561982981
36083,New York,Rensselaer,42.7110872618507,-73.5097195731622,159959,652.441310977064,245.169944497312
36085,New York,Richmond,40.5807372977208,-74.1523817496869,473324,58.175988734462,8136.07143250175
36087,New York,Rockland,41.1523848400347,-74.0240539852861,322642,173.44837752084,1860.1615340059
36089,New York,St. Lawrence,44.4964053186263,-75.0690847942926,111529,2679.26184328314,41.6267638340766
36091,New York,Saratoga,43.1073885912516,-73.8638993004208,224929,809.995807003842,277.691560937837
36093,New York,Schenectady,42.8181359636155,-74.0585731193599,154845,204.578562084622,756.897489268449
36095,New York,Schoharie,42.588225256626,-74.4421159500249,31667,621.818650542446,50.9264236001528
36097,New York,Schuyler,42.3938123780033,-76.8751741061696,18336,328.333075515322,55.8457291310705
36099,New York,Seneca,42.7810620703903,-76.8237850820746,35036,323.709316805852,108.232905823385
36101,New York,Steuben,42.2678177072339,-77.383789671644,98151,1390.57247627522,70.5831602987762
36103,New York,Suffolk,40.8654605621649,-72.8527246929875,1498130,911.75473969031,1643.12828306093
36105,New York,Sullivan,41.7164333742138,-74.7681195415543,75818,968.136577295908,78.3133307614164
36107,New York,Tioga,42.1703427929266,-76.3063534027585,49649,518.609342681466,95.7348738518481
36109,New York,Tompkins,42.4520353556339,-76.4736398340745,104268,474.648761243606,219.674016902124
36111,New York,Ulster,41.8881495289389,-74.2585589059362,180505,1124.23550739289,160.5579959119
36113,New York,Warren,43.560975616092,-73.8460183115675,64911,867.244719276268,74.8473857000472
36115,New York,Washington,43.3137218191694,-73.4307535692002,62465,831.167056889258,75.1533635533905
36117,New York,Wayne,43.1566456772912,-77.0293752124621,91874,603.826136337912,152.153069354033
36119,New York,Westchester,41.1624185691279,-73.7560573185914,969229,430.515833525496,2251.32021757012
36121,New York,Wyoming,42.7023763459237,-78.2244580575091,41239,592.751064947782,69.5722073542507
36123,New York,Yates,42.6334579334488,-77.1054705239338,25106,338.142604935972,74.2467811908939
37001,North Carolina,Alamance,36.0437354060922,-79.3994547740471,156372,423.420411974866,369.306711669068
37003,North Carolina,Alexander,35.9210328812327,-81.177026189698,37211,259.984937311646,143.127522635647
37005,North Carolina,Alleghany,36.491295958194,-81.1279191895704,10868,234.402911846408,46.3646117464668
37007,North Carolina,Anson,34.9738206279104,-80.1026956888427,25883,531.462095633548,48.7014976470622
37009,North Carolina,Ashe,36.4344805221016,-81.500511281784,26992,425.060570954254,63.5015380029331
37011,North Carolina,Avery,36.0765506204443,-81.9225869929318,17633,247.33767286329,71.291202006846
37013,North Carolina,Beaufort,35.4940095088585,-76.8597803561881,47513,832.017345771636,57.105780596359
37015,North Carolina,Bertie,36.066174400645,-76.9786689071322,20324,699.176120999568,29.0684984649419
37017,North Carolina,Bladen,34.6145942848114,-78.563641268015,34454,874.852076943616,39.3826578321315
37019,North Carolina,Brunswick,34.0710955176462,-78.2376045444832,119167,849.620332865328,140.259119738945
37021,North Carolina,Buncombe,35.6112180724606,-82.5301137367124,250112,656.388630951696,381.042553460079
37023,North Carolina,Burke,35.749613519603,-81.7047648162128,89082,506.245475556702,175.966017082996
37025,North Carolina,Cabarrus,35.3867943920272,-80.5518646258995,192296,361.238298000662,532.32451006523
37027,North Carolina,Caldwell,35.9530372524275,-81.5464138443384,81623,471.89097249602,172.970039177192
37029,North Carolina,Camden,36.3877129658127,-76.2063649183243,10228,240.328679859258,42.5583829861245
37031,North Carolina,Carteret,34.8394020206116,-76.6728349606135,68537,507.627387124574,135.014386020864
37033,North Carolina,Caswell,36.3931794689644,-79.3335364843746,23094,425.365752538788,54.2921000625082
37035,North Carolina,Catawba,35.6620498902454,-81.215087476614,155461,401.371796259914,387.32417536216
37037,North Carolina,Chatham,35.7025816567387,-79.2552973934949,68778,681.474700289792,100.925243403391
37039,North Carolina,Cherokee,35.1338803675732,-84.0634803245549,27226,455.36931077167,59.7888337135912
37041,North Carolina,Chowan,36.1508434431968,-76.6078981630252,14556,172.657064174554,84.3058467928313
37043,North Carolina,Clay,35.0572241655284,-83.7501771374538,10730,214.983333761714,49.9108457025467
37045,North Carolina,Cleveland,35.3340326627943,-81.5555939110011,97113,464.096920225898,209.251550199322
37047,North Carolina,Columbus,34.2655886022324,-78.6550232520384,57015,937.507839229708,60.8154914702854
37049,North Carolina,Craven,35.1248727170772,-77.0938962020469,104190,706.696053977158,147.432548142355
37051,North Carolina,Cumberland,35.0486256094503,-78.8275617493463,325841,652.515286961958,499.361480888948
37053,North Carolina,Currituck,36.4030878283093,-76.0059371663686,24864,261.937705705844,94.9233327557746
37055,North Carolina,Dare,35.7805209687441,-75.8589075042825,35187,383.214564378446,91.8206228854362
37057,North Carolina,Davidson,35.7933621414428,-80.2127478726509,164058,553.166880567664,296.57957799578
37059,North Carolina,Davie,35.9291134798064,-80.5444822238126,41568,263.695233129498,157.636524205147
37061,North Carolina,Duplin,34.9365424508517,-77.9330098510213,59121,814.737148058086,72.5645076340437
37063,North Carolina,Durham,36.0360386477096,-78.8766220442521,294618,286.387138019874,1028.74033393062
37065,North Carolina,Edgecombe,35.9128883061839,-77.5970613055388,54669,505.43183856498,108.162952605471
37067,North Carolina,Forsyth,36.1306280519651,-80.2562974704427,364691,407.767186699098,894.360831120811
37069,North Carolina,Franklin,36.0827594499721,-78.2857015215231,62989,491.751752038828,128.091053542452
37071,North Carolina,Gaston,35.2943922016148,-81.1802544478351,211753,355.973181397972,594.856610176101
37073,North Carolina,Gates,36.4449137166042,-76.7004692118441,11615,340.61212452493,34.1003715478422
37075,North Carolina,Graham,35.3501736703952,-83.8334910762437,8651,291.9706412816,29.6296914033089
37077,North Carolina,Granville,36.3040554474972,-78.6527315371623,58341,531.990315216014,109.665530238667
37079,North Carolina,Greene,35.4850056238303,-77.6757639353521,21241,266.738984462364,79.632154417972
37081,North Carolina,Guilford,36.0794804679289,-79.7889096228214,511815,645.76859698485,792.567186434443
37083,North Carolina,Halifax,36.2574528031449,-77.651712045443,52849,723.732393528528,73.0228472188965
37085,North Carolina,Harnett,35.3686390393529,-78.8694181291083,126620,595.01307208633,212.802047450865
37087,North Carolina,Haywood,35.556046247183,-82.9821944253667,59577,553.569285338512,107.623384421641
37089,North Carolina,Henderson,35.336353372288,-82.4800057855448,110905,373.064568283686,297.280978759863
37091,North Carolina,Hertford,36.3590727440473,-76.9820048819375,24285,353.162056906208,68.7644652790363
37093,North Carolina,Hoke,35.0175451421342,-79.2372703563026,51853,390.109541075776,132.919076670129
37095,North Carolina,Hyde,35.5358573632541,-76.2549397034835,5629,612.332131738384,9.19272353717502
37097,North Carolina,Iredell,35.8067094605344,-80.8734978310702,167493,574.19440977511,291.700854533921
37099,North Carolina,Jackson,35.2874263371762,-83.1408118509378,41227,490.881120214274,83.9857112084572
37101,North Carolina,Johnston,35.5178308268544,-78.3657114640982,182155,791.244313951114,230.213344713216
37103,North Carolina,Jones,35.0217207372075,-77.3551708057643,10074,471.370413563336,21.371727435851
37105,North Carolina,Lee,35.4751950927079,-79.1714883218652,59540,255.05140587876,233.443135884154
37107,North Carolina,Lenoir,35.2387775821469,-77.6412476761492,58343,399.086619140346,146.191320885862
37109,North Carolina,Lincoln,35.4856721494792,-81.2236496560283,79783,295.861342486748,269.663482661894
37111,North Carolina,McDowell,35.6817168856672,-82.0493134944481,45013,439.953909269924,102.312990182759
37113,North Carolina,Macon,35.1505041235441,-83.4221613511451,33991,515.584442006546,65.9271250849118
37115,North Carolina,Madison,35.8580202231294,-82.7057734430354,21130,449.61489482642,46.9957740349272
37117,North Carolina,Martin,35.8432179114206,-77.1092457179021,23510,456.424694719836,51.5090446945054
37119,North Carolina,Mecklenburg,35.2464257098574,-80.8326269374,1011774,523.599175507992,1932.34452483311
37121,North Carolina,Mitchell,36.013307008649,-82.1636448629709,15263,221.251120964816,68.98496122163
37123,North Carolina,Montgomery,35.3324753562087,-79.9054872627857,27475,491.52432869438,55.8975383232422
37125,North Carolina,Moore,35.3106471107288,-79.4813790100178,93070,697.671599266678,133.400872413075
37127,North Carolina,Nash,35.9672638423883,-77.9864301002569,94385,540.442303054828,174.643989684917
37129,North Carolina,New Hanover,34.2327283272886,-77.8846077673587,216430,191.887017528396,1127.90329844994
37131,North Carolina,Northampton,36.4177688744891,-77.3968637294203,20628,536.688443734418,38.4357074217306
37133,North Carolina,Onslow,34.7323970011439,-77.4327790061874,185755,762.057842145222,243.754462885773
37135,North Carolina,Orange,36.0611145847661,-79.1206694740294,139807,397.53257480663,351.686902810432
37137,North Carolina,Pamlico,35.1434570014833,-76.7407022437993,12892,336.50976374779,38.310924046954
37139,North Carolina,Pasquotank,36.2954808976507,-76.2839888911095,39909,226.8798865779,175.903649291966
37141,North Carolina,Pender,34.5248168003333,-77.9051056974464,56358,871.295218832768,64.6830130383363
37143,North Carolina,Perquimans,36.2058548911077,-76.441144821938,13470,247.143765102952,54.502689939958
37145,North Carolina,Person,36.3900294154261,-78.9718001043558,39196,392.334284351998,99.9046006513002
37147,North Carolina,Pitt,35.5933036268666,-77.3744982681266,175150,652.365340003136,268.484527395582
37149,North Carolina,Polk,35.2793147145598,-82.1696294555468,20324,237.777580006516,85.4748374486907
37151,North Carolina,Randolph,35.7103474555166,-79.806016587826,142588,782.309924095868,182.265360067868
37153,North Carolina,Richmond,35.0059426577461,-79.7478272227757,45710,473.976378510278,96.4394051527798
37155,North Carolina,Robeson,34.6401661780214,-79.1038974937921,134576,948.010137955388,141.956287820134
37157,North Carolina,Rockingham,36.3960235343311,-79.774999602178,91898,565.629537294556,162.470298916061
37159,North Carolina,Rowan,35.6394827056701,-80.5247902394888,138694,511.477858817934,271.163252932459
37161,North Carolina,Rutherford,35.4025671867211,-81.9198254989655,66701,565.38941351092,117.973556642676
37163,North Carolina,Sampson,34.9915571114288,-78.3713906722902,63713,945.701802051758,67.3711310074389
37165,North Carolina,Scotland,34.8409463650078,-79.4803958299004,35711,318.906598661076,111.979495406906
37167,North Carolina,Stanly,35.3119876345933,-80.2509876549471,60610,395.12537941641,153.394348116842
37169,North Carolina,Stokes,36.4018989547023,-80.2395022641348,46453,449.007228579822,103.457131741348
37171,North Carolina,Surry,36.414779742302,-80.6881291741646,72767,533.764585952898,136.327890450232
37173,North Carolina,Swain,35.4867917207532,-83.4926418602753,14234,527.994554112258,26.9586113893396
37175,North Carolina,Transylvania,35.2020952404851,-82.7982545623966,33062,378.478162340986,87.3551060264691
37177,North Carolina,Tyrrell,35.8172125839255,-76.2089544522831,4128,390.778037692474,10.5635414527788
37179,North Carolina,Union,34.9884194150015,-80.5307259099551,217614,631.699664431784,344.489655848946
37181,North Carolina,Vance,36.3648997796576,-78.4079305916599,44508,252.397111386172,176.341162367354
37183,North Carolina,Wake,35.7902601368954,-78.6503144615947,998576,834.810328102624,1196.17111382604
37185,North Carolina,Warren,36.3965132139164,-78.1066685576237,20324,429.085149939086,47.3658899705227
37187,North Carolina,Washington,35.8225948572388,-76.5774820616,12503,346.5096337324,36.082690877379
37189,North Carolina,Watauga,36.2311024754921,-81.6964387792536,52745,312.418490459816,168.828035505742
37191,North Carolina,Wayne,35.3639704389051,-78.0039988867299,124447,553.909167068092,224.670410599472
37193,North Carolina,Wilkes,36.2062829460099,-81.1633987041336,68888,754.539737360602,91.2980411621154
37195,North Carolina,Wilson,35.7051525270431,-77.9186735147428,81617,367.573330272492,222.04276882519
37197,North Carolina,Yadkin,36.1605406192721,-80.6652375195865,37819,334.93855833848,112.913246499918
37199,North Carolina,Yancey,35.8989458274926,-82.3076279734572,17599,312.589332486674,56.3007056574788
38001,North Dakota,Adams,46.0968451436641,-102.528504613919,2348,987.633706283914,2.37739962200624
38003,North Dakota,Barnes,46.9361169315722,-98.0715776360603,11033,1491.55261921987,7.39699012815962
38005,North Dakota,Benson,48.0693901571877,-99.3660188100912,6802,1388.70602523024,4.89808489084093
38007,North Dakota,Billings,47.0234231766481,-103.376375406547,936,1148.83932645264,0.814735340659132
38009,North Dakota,Bottineau,48.7921867168028,-100.833329855257,6650,1668.41601062931,3.98581646162199
38011,North Dakota,Bowman,46.1126282180893,-103.520714123151,3238,1161.89919841719,2.78681662265625
38013,North Dakota,Burke,48.7910048077484,-102.518310304845,2239,1103.58218901604,2.02884753150674
38015,North Dakota,Burleigh,46.9773864359812,-100.468749843936,90560,1632.64173715525,55.4683847282954
38017,North Dakota,Cass,46.9329828820594,-97.2480564119086,166852,1764.93106270919,94.5374034858224
38019,North Dakota,Cavalier,48.7723499737646,-98.4648671685568,3867,1488.7499105934,2.59748126430359
38021,North Dakota,Dickey,46.1101925211284,-98.5046717688779,5160,1131.46993994929,4.56043931686887
38023,North Dakota,Divide,48.8149244396292,-103.487258879285,2369,1260.7446714351,1.87904819562186
38025,North Dakota,Dunn,47.3567651256233,-102.618245646042,4284,2008.45960073144,2.1329779291751
38027,North Dakota,Eddy,47.717593171992,-98.9016348289901,2370,630.170310934866,3.76088806291758
38029,North Dakota,Emmons,46.2850509312766,-100.238781559685,3426,1510.434074978,2.2682221334618
38031,North Dakota,Foster,47.4570721419363,-98.8829906768937,3345,635.450699802166,5.26398035448131
38033,North Dakota,Golden Valley,46.940304296204,-103.846634160842,1895,1001.5077967098,1.89214702693832
38035,North Dakota,Grand Forks,47.9219184425821,-97.4569831575772,69793,1436.37529282672,48.5896689733855
38037,North Dakota,Grant,46.3582936210758,-101.639724984838,2369,1659.14986417497,1.42783967328835
38039,North Dakota,Griggs,47.4572886400307,-98.2370634664709,2311,708.816421913618,3.26036464245694
38041,North Dakota,Hettinger,46.4325399912637,-102.460370326706,2639,1132.20999323575,2.33083969914272
38043,North Dakota,Kidder,46.9801549035829,-99.78010231209,2419,1351.16690074979,1.79030436481063
38045,North Dakota,LaMoure,46.4569138724672,-98.535458541189,4111,1145.94242013512,3.58744028300764
38047,North Dakota,Logan,46.4573657947706,-99.4774425427893,1939,992.811348003586,1.95303972290312
38049,North Dakota,McHenry,48.2345766504827,-100.636289797105,5912,1873.97089494166,3.15479819668387
38051,North Dakota,McIntosh,46.1118519075084,-99.4412039670034,2737,974.732449268082,2.80795001957223
38053,North Dakota,McKenzie,47.7401815120922,-103.39528850841,10718,2760.45604444954,3.88269178259539
38055,North Dakota,McLean,47.6069696873692,-101.321868632263,9576,2110.59889485338,4.53710083111989
38057,North Dakota,Mercer,47.3092164664075,-101.83154000679,8671,1042.95382169091,8.31388678929424
38059,North Dakota,Morton,46.7160599197356,-101.281178542444,29633,1926.2604833954,15.3836930443417
38061,North Dakota,Mountrail,48.2013366639428,-102.355673496979,9675,1825.28551267313,5.30054061834467
38063,North Dakota,Nelson,47.9217142302709,-98.1920643291587,3032,981.774163258308,3.08828660752022
38065,North Dakota,Oliver,47.1152811820518,-101.340359219625,1768,722.511178771362,2.44702096236975
38067,North Dakota,Pembina,48.7675082341652,-97.5518574111268,7136,1118.69356762536,6.37886925116368
38069,North Dakota,Pierce,48.2496068085859,-99.9718328762901,4373,1018.59984151332,4.29314812527665
38071,North Dakota,Ramsey,48.2689448474499,-98.7201319209129,11578,1186.94379576726,9.754463556984
38073,North Dakota,Ransom,46.4561648694075,-97.6574794905503,5457,862.356568728054,6.32800885143008
38075,North Dakota,Renville,48.7190608525044,-101.657831060335,2573,877.052601971888,2.93368948933632
38077,North Dakota,Richland,46.2646128299205,-96.9483050278789,16329,1435.77814901792,11.3729269463873
38079,North Dakota,Rolette,48.7724622628921,-99.8409765282118,14607,903.074735454376,16.1747410557893
38081,North Dakota,Sargent,46.1078306596741,-97.6305631036892,3889,858.51002678085,4.52994126880796
38083,North Dakota,Sheridan,47.5754173951823,-100.345689459746,1395,972.382129019074,1.43462118273117
38085,North Dakota,Sioux,46.1126708150956,-101.040421329857,4431,1094.09375128504,4.04992716099117
38087,North Dakota,Slope,46.4472254225,-103.45987133417,665,1214.88702955791,0.54737599778474
38089,North Dakota,Stark,46.8106884121608,-102.655127111734,29837,1334.75483793916,22.3539178521112
38091,North Dakota,Steele,47.4561748325491,-97.7247083726413,1969,712.208990920752,2.76463794349809
38093,North Dakota,Stutsman,46.9792410715521,-98.9588503696207,21108,2221.72945397177,9.50070674098747
38095,North Dakota,Towner,48.6855543805052,-99.2457834885574,2292,1024.5668108567,2.23704298803465
38097,North Dakota,Traill,47.4541882061688,-97.1616196796107,8075,861.9488732015,9.36830507128268
38099,North Dakota,Walsh,48.3694741952044,-97.721353802942,10995,1281.66778321767,8.57866612859433
